"id","desc","ont","hs_psc","hs_hi","mm_psc","mm_hi","patterns","pattern_sums","sums"
"GO:0016055","Wnt receptor signaling pathway","BP",0.92801881769628,0.910567028388353,0.999346787291873,0.986294453748875,"0000",0,3.82422708712538
"GO:0016056","rhodopsin mediated signaling pathway","BP",0.37162282494938,1,1,1,"0000",0,3.37162282494938
"GO:0016064","immunoglobulin mediated immune response","BP",0.844252235877966,0.245323318010560,0.543437978815486,0.503158532613595,"0000",0,2.13617206531761
"GO:0016068","type I hypersensitivity","BP",1,1,0.138025305373524,0.046999445675183,"0001",1,2.18502475104871
"GO:0016070","RNA metabolic process","BP",0.999980815976288,0.999936196645762,0.999983171794177,0.999999603014245,"0000",0,3.99989978743047
"GO:0016071","mRNA metabolic process","BP",0.982971212159237,0.999462875996171,0.932121654151404,0.983377954416988,"0000",0,3.8979336967238
"GO:0016072","rRNA metabolic process","BP",0.97882187609217,0.770905687971511,1,1,"0000",0,3.74972756406368
"GO:0016073","snRNA metabolic process","BP",0.902200754623802,1,0.654889931466869,1,"0000",0,3.55709068609067
"GO:0016074","snoRNA metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0016075","rRNA catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0016078","tRNA catabolic process","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0016079","synaptic vesicle exocytosis","BP",0.501916811010112,1,0.556707165645211,1,"0000",0,3.05862397665532
"GO:0016080","synaptic vesicle targeting","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0016081","synaptic vesicle docking during exocytosis","BP",1,1,1,1,"0000",0,4
"GO:0016082","synaptic vesicle priming","BP",1,1,1,1,"0000",0,4
"GO:0016090","prenol metabolic process","BP",1,1,0.138025305373524,0.344016786450812,"0000",0,2.48204209182434
"GO:0016091","prenol biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0016093","polyprenol metabolic process","BP",1,1,0.138025305373524,0.344016786450812,"0000",0,2.48204209182434
"GO:0016094","polyprenol biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0016101","diterpenoid metabolic process","BP",0.844252235877966,1,0.166121795578178,1,"0000",0,3.01037403145614
"GO:0016125","sterol metabolic process","BP",0.922525605991292,0.982937998127837,0.972790550103422,0.0272668769164102,"0001",1,2.90552103113896
"GO:0016126","sterol biosynthetic process","BP",0.938599435951906,0.782126082573318,0.766769520375855,0.166030258305944,"0000",0,2.65352529720702
"GO:0016127","sterol catabolic process","BP",0.362534175461761,1,1,0.430055340580643,"0000",0,2.79258951604240
"GO:0016137","glycoside metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0016139","glycoside catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0016140","O-glycoside metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0016142","O-glycoside catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0016151","nickel ion binding","MF",1,1,1,1,"0000",0,4
"GO:0016155","formyltetrahydrofolate dehydrogenase activity","MF",1,1,1,1,"0000",0,4
"GO:0016160","amylase activity","MF",1,1,1,1,"0000",0,4
"GO:0016167","glial cell line-derived neurotrophic factor receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0016174","NAD(P)H oxidase activity","MF",0.62418650839478,1,1,1,"0000",0,3.62418650839478
"GO:0016175","superoxide-generating NADPH oxidase activity","MF",0.386907229797565,1,0.567048082314409,0.349252549179301,"0000",0,2.30320786129127
"GO:0016176","superoxide-generating NADPH oxidase activator activity","MF",1,1,1,1,"0000",0,4
"GO:0016180","snRNA processing","BP",0.902200754623802,1,0.654889931466869,1,"0000",0,3.55709068609067
"GO:0016188","synaptic vesicle maturation","BP",0.207280080889788,1,0.412472998827377,1,"0000",0,2.61975307971717
"GO:0016192","vesicle-mediated transport","BP",0.926989867212222,0.983976081944411,0.393929296429943,0.999072110677653,"0000",0,3.30396735626423
"GO:0016197","endosome transport","BP",0.995563534723535,0.98498185365539,1,1,"0000",0,3.98054538837893
"GO:0016198","axon choice point recognition","BP",1,1,0.654889931466869,0.430055340580643,"0000",0,3.08494527204751
"GO:0016199","axon midline choice point recognition","BP",1,1,1,1,"0000",0,4
"GO:0016202","regulation of striated muscle development","BP",0.467401587303767,1,0.586400740784146,0.389001582930111,"0000",0,2.44280391101802
"GO:0016208","AMP binding","MF",1,1,1,1,"0000",0,4
"GO:0016209","antioxidant activity","MF",0.438885294160509,0.385087795566446,0.208823929834849,0.393475208003235,"0000",0,1.42627222756504
"GO:0016213","linoleoyl-CoA desaturase activity","MF",1,1,0.243442622950820,1,"0000",0,3.24344262295082
"GO:0016219","GDP-dissociation stimulator activity","MF",1,1,1,1,"0000",0,4
"GO:0016226","iron-sulfur cluster assembly","BP",0.803466681296297,0.588730351769823,1,0.131086835771154,"0000",0,2.52328386883727
"GO:0016227","tRNA sulfurtransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016229","steroid dehydrogenase activity","MF",0.373865619592957,0.339632168112498,0.672511867061278,1,"0000",0,2.38600965476673
"GO:0016233","telomere capping","BP",1,1,0.549696845554305,0.344016786450812,"0000",0,2.89371363200512
"GO:0016236","macroautophagy","BP",0.501916811010112,1,0.766769520375855,0.787150803231729,"0000",0,3.05583713461770
"GO:0016239","positive regulation of macroautophagy","BP",1,1,1,1,"0000",0,4
"GO:0016241","regulation of macroautophagy","BP",1,1,0.654889931466869,1,"0000",0,3.65488993146687
"GO:0016242","negative regulation of macroautophagy","BP",1,1,0.549696845554305,1,"0000",0,3.54969684555430
"GO:0016246","RNA interference","BP",0.501916811010112,1,1,1,"0000",0,3.50191681101011
"GO:0016247","channel regulator activity","MF",0.21619741489022,0.529769361164435,0.380931677213825,0.724661485385252,"0000",0,1.85155993865373
"GO:0016248","channel inhibitor activity","MF",0.769676391381872,0.534025409181277,0.250656728073801,0.436116726026599,"0000",0,1.99047525466355
"GO:0016251","general RNA polymerase II transcription factor activity","MF",0.786327474141661,1,1,1,"0000",0,3.78632747414166
"GO:0016254","preassembly of GPI anchor in ER membrane","BP",0.0140406555170250,0.228080937123723,1,1,"1000",1,2.24212159264075
"GO:0016255","attachment of GPI anchor to protein","BP",0.362534175461761,1,1,1,"0000",0,3.36253417546176
"GO:0016262","protein N-acetylglucosaminyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016263","glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity","MF",0.216979564711746,1,1,1,"0000",0,3.21697956471175
"GO:0016264","gap junction assembly","BP",1,1,1,1,"0000",0,4
"GO:0016265","death","BP",0.388163803205634,0.0611928222288089,0.528695337833977,0.0166747688999643,"0001",1,0.994726732168384
"GO:0016266","O-glycan processing","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0016267","O-glycan processing, core 1","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0016273","arginine N-methyltransferase activity","MF",0.297794209118691,1,0.567048082314409,1,"0000",0,2.8648422914331
"GO:0016274","protein-arginine N-methyltransferase activity","MF",0.297794209118691,1,0.567048082314409,1,"0000",0,2.8648422914331
"GO:0016275","[cytochrome c]-arginine N-methyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016277","[myelin basic protein]-arginine N-methyltransferase activity","MF",0.216979564711746,1,1,1,"0000",0,3.21697956471175
"GO:0016278","lysine N-methyltransferase activity","MF",0.469524088516139,1,0.752301838745282,0.511401387912712,"0000",0,2.73322731517413
"GO:0016279","protein-lysine N-methyltransferase activity","MF",0.469524088516139,1,0.752301838745282,0.511401387912712,"0000",0,2.73322731517413
"GO:0016287","glycerone-phosphate O-acyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016289","CoA hydrolase activity","MF",0.38632554237345,0.534025409181277,0.353351980325264,0.511401387912712,"0000",0,1.78510431979270
"GO:0016290","palmitoyl-CoA hydrolase activity","MF",1,1,0.243442622950820,1,"0000",0,3.24344262295082
"GO:0016291","acyl-CoA thioesterase activity","MF",0.519980049788321,1,0.250656728073801,0.436116726026599,"0000",0,2.20675350388872
"GO:0016297","acyl-[acyl-carrier-protein] hydrolase activity","MF",1,1,1,1,"0000",0,4
"GO:0016298","lipase activity","MF",0.95424661894286,0.342184081698449,0.507985555719357,0.74213662797021,"0000",0,2.54655288433088
"GO:0016301","kinase activity","MF",0.387460962807928,0.99914647090441,0.811400213963743,0.999707620194997,"0000",0,3.19771526787108
"GO:0016303","1-phosphatidylinositol-3-kinase activity","MF",0.519980049788321,1,0.672511867061278,1,"0000",0,3.1924919168496
"GO:0016307","phosphatidylinositol phosphate kinase activity","MF",0.705784583213802,1,0.0471030492209001,1,"0010",1,2.7528876324347
"GO:0016308","1-phosphatidylinositol-4-phosphate 5-kinase activity","MF",0.62418650839478,1,0.0471030492209001,1,"0010",1,2.67128955761568
"GO:0016310","phosphorylation","BP",0.415193295624141,0.996997771903917,0.725495892804081,0.914709272427003,"0000",0,3.05239623275914
"GO:0016311","dephosphorylation","BP",0.193492982280480,0.447324547401257,0.0608217133476322,0.873100606702356,"0000",0,1.57473984973173
"GO:0016312","inositol bisphosphate phosphatase activity","MF",0.047051899625927,1,1,1,"1000",1,3.04705189962593
"GO:0016314","phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity","MF",0.216979564711746,0.119455058979897,0.243442622950820,0.133401639344262,"0000",0,0.713278885986725
"GO:0016316","phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity","MF",1,1,0.243442622950820,1,"0000",0,3.24344262295082
"GO:0016320","endoplasmic reticulum membrane fusion","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0016321","female meiosis chromosome segregation","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0016322","neuron remodeling","BP",1,1,1,1,"0000",0,4
"GO:0016331","morphogenesis of embryonic epithelium","BP",1,1,0.947900197662697,0.893514369221894,"0000",0,3.84141456688459
"GO:0016333","morphogenesis of follicular epithelium","BP",1,1,1,1,"0000",0,4
"GO:0016337","cell-cell adhesion","BP",0.537114577062535,0.168010865546602,0.191105960120909,0.920137011494153,"0000",0,1.8163684142242
"GO:0016338","calcium-independent cell-cell adhesion","BP",0.579092914465555,0.0754934886846751,0.680326030705493,0.23184845491049,"0000",0,1.56676088876621
"GO:0016339","calcium-dependent cell-cell adhesion","BP",0.37162282494938,0.224110248976735,0.84470111482167,1,"0000",0,2.44043418874779
"GO:0016340","calcium-dependent cell-matrix adhesion","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0016344","meiotic chromosome movement towards spindle pole","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0016358","dendrite development","BP",1,0.119143916413886,0.255905340298116,1,"0000",0,2.375049256712
"GO:0016361","activin receptor activity, type I","MF",0.386907229797565,1,0.42765868442539,1,"0000",0,2.81456591422296
"GO:0016362","activin receptor activity, type II","MF",1,1,1,1,"0000",0,4
"GO:0016404","15-hydroxyprostaglandin dehydrogenase (NAD+) activity","MF",0.386907229797565,1,1,1,"0000",0,3.38690722979756
"GO:0016405","CoA-ligase activity","MF",1,1,1,1,"0000",0,4
"GO:0016406","carnitine O-acyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016407","acetyltransferase activity","MF",0.692932429445974,0.899727452533056,0.715607200670559,0.74213662797021,"0000",0,3.0504037106198
"GO:0016408","C-acyltransferase activity","MF",0.705784583213802,1,0.567048082314409,0.349252549179301,"0000",0,2.62208521470751
"GO:0016409","palmitoyltransferase activity","MF",0.545535712121109,1,0.305118977133974,0.682196341340192,"0000",0,2.53285103059527
"GO:0016410","N-acyltransferase activity","MF",0.694891943204541,0.834888901044994,0.307476560921459,0.474954610761017,"0000",0,2.31221201593201
"GO:0016411","acylglycerol O-acyltransferase activity","MF",0.705784583213802,0.470751427916185,0.812663975272585,1,"0000",0,2.98919998640257
"GO:0016413","O-acetyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016414","O-octanoyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016415","octanoyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016416","O-palmitoyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016417","S-acyltransferase activity","MF",0.207360673968947,1,0.243442622950820,1,"0000",0,2.45080329691977
"GO:0016418","S-acetyltransferase activity","MF",0.216979564711746,1,0.243442622950820,1,"0000",0,2.46042218766257
"GO:0016419","S-malonyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016420","malonyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016421","CoA carboxylase activity","MF",1,1,0.567048082314409,1,"0000",0,3.56704808231441
"GO:0016422","mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016423","tRNA (guanine) methyltransferase activity","MF",0.386907229797565,0.224658085333080,1,1,"0000",0,2.61156531513064
"GO:0016427","tRNA (cytosine)-methyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016428","tRNA (cytosine-5-)-methyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016441","posttranscriptional gene silencing","BP",0.951352339325624,1,0.549696845554305,0.344016786450812,"0000",0,2.84506597133074
"GO:0016444","somatic cell DNA recombination","BP",0.60521175662764,1,0.841588002182992,0.856933434714944,"0000",0,3.30373319352558
"GO:0016445","somatic diversification of immunoglobulins","BP",0.517967799224612,1,0.760692061580056,0.562657689525178,"0000",0,2.84131755032984
"GO:0016446","somatic hypermutation of immunoglobulin genes","BP",1,1,0.84470111482167,0.626251318100705,"0000",0,3.47095243292238
"GO:0016447","somatic recombination of immunoglobulin gene segments","BP",0.60521175662764,1,0.86895042884972,0.780825272906686,"0000",0,3.25498745838405
"GO:0016453","C-acetyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0016454","C-palmitoyltransferase activity","MF",0.519980049788321,1,1,1,"0000",0,3.51998004978832
"GO:0016455","RNA polymerase II transcription mediator activity","MF",0.559599966659993,1,1,1,"0000",0,3.55959996665999
"GO:0016458","gene silencing","BP",0.732748219081326,0.77836766095752,0.363008189278187,0.908600255088095,"0000",0,2.78272432440513
"GO:0016462","pyrophosphatase activity","MF",0.889296988149065,0.999985088914193,0.728326138683405,0.996092273880932,"0000",0,3.61370048962760
"GO:0016477","cell migration","BP",0.0409064387379994,0.49193204018138,0.98889717673436,0.243114222091301,"1000",1,1.76484987774504
"GO:0016481","negative regulation of transcription","BP",0.902213585292769,0.98702155751016,0.447938373660133,0.98324678358994,"0000",0,3.320420300053
"GO:0016482","cytoplasmic transport","BP",1,1,1,1,"0000",0,4
"GO:0016485","protein processing","BP",0.818293184464206,0.963330771718687,0.953066194486619,0.970436334790773,"0000",0,3.70512648546028
"GO:0016486","peptide hormone processing","BP",1,1,1,1,"0000",0,4
"GO:0016491","oxidoreductase activity","MF",0.0125470610271469,0.999244010221945,0.546033966916508,0.86780256529389,"1000",1,2.42562760345949
"GO:0016492","neurotensin receptor activity, G-protein coupled","MF",1,1,1,1,"0000",0,4
"GO:0016493","C-C chemokine receptor activity","MF",1,1,0.380931677213825,0.342475188979707,"0000",0,2.72340686619353
"GO:0016494","C-X-C chemokine receptor activity","MF",0.216979564711746,0.119455058979897,0.243442622950820,1,"0000",0,1.57987724664246
"GO:0016499","orexin receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0016500","protein-hormone receptor activity","MF",1,1,0.42765868442539,1,"0000",0,3.42765868442539
"GO:0016501","prostacyclin receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0016502","nucleotide receptor activity","MF",1,0.317307385091351,1,1,"0000",0,3.31730738509135
"GO:0016504","protease activator activity","MF",0.152472660546959,0.107367826810816,0.208823929834849,0.393475208003235,"0000",0,0.86213962519586
"GO:0016505","apoptotic protease activator activity","MF",0.109572189345375,0.0821974458981684,0.353351980325264,0.13497807848215,"0000",0,0.680099694050958
"GO:0016509","long-chain-3-hydroxyacyl-CoA dehydrogenase activity","MF",1,1,1,1,"0000",0,4
"GO:0016520","growth hormone-releasing hormone receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0016525","negative regulation of angiogenesis","BP",0.585636306252451,0.292080054105067,0.808781991321984,0.815109473233943,"0000",0,2.50160782491344
"GO:0016527","brain-specific angiogenesis inhibitor activity","MF",1,1,1,1,"0000",0,4
"GO:0016530","metallochaperone activity","MF",1,0.0142520326267142,0.243442622950820,1,"0100",1,2.25769465557753
"GO:0016531","copper chaperone activity","MF",1,0.119455058979897,0.243442622950820,1,"0000",0,2.36289768193072
